LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
4717618.723613,1569258.333,49206,9,PG,1,100,3623
4717618.733947,1569268.667,49206,9,PG,1,100,3620
4717618.744280,1569279.000,49206,9,PG,1,100,3656
4717618.754614,1569289.333,49206,9,PG,1,100,3640
4717618.764947,1569299.667,49206,9,PG,1,100,3639
4717618.775281,1569310.000,49206,9,PG,1,100,3625
4717618.785614,1569320.333,49206,9,PG,1,100,3599
4717618.795948,1569330.667,49206,9,PG,1,100,3629
4717618.806281,1569341.000,49206,9,PG,1,100,3642
4717618.816008,1569350.727,49222,11,PG,1,100,3630
4717618.825736,1569360.455,49222,11,PG,1,100,3614
4717618.835463,1569370.182,49222,11,PG,1,100,3629
4717618.845191,1569379.909,49222,11,PG,1,100,3614
4717618.854918,1569389.636,49222,11,PG,1,100,3646
4717618.864645,1569399.364,49222,11,PG,1,100,3608
4717618.874373,1569409.091,49222,11,PG,1,100,3618
4717618.884100,1569418.818,49222,11,PG,1,100,3595
4717618.893827,1569428.545,49222,11,PG,1,100,3642
4717618.903555,1569438.273,49222,11,PG,1,100,3612
4717618.913282,1569448.000,49222,11,PG,1,100,3618
4717618.923010,1569457.727,49238,11,PG,1,100,3617
4717618.932737,1569467.455,49238,11,PG,1,100,3645
4717618.942464,1569477.182,49238,11,PG,1,100,3623
4717618.952192,1569486.909,49238,11,PG,1,100,3600
4717618.961919,1569496.636,49238,11,PG,1,100,3640
4717618.971646,1569506.364,49238,11,PG,1,100,3593
4717618.981374,1569516.091,49238,11,PG,1,100,3654
4717618.991101,1569525.818,49238,11,PG,1,100,3622
4717619.000829,1569535.545,49238,11,PG,1,100,3643
4717619.010556,1569545.273,49238,11,PG,1,100,3607
4717619.020283,1569555.000,49238,11,PG,1,100,3666
4717619.030617,1569565.333,49255,9,PG,1,100,3625
4717619.040950,1569575.667,49255,9,PG,1,100,3622
4717619.051284,1569586.000,49255,9,PG,1,100,3629
4717619.061617,1569596.333,49255,9,PG,1,100,3651
4717619.071951,1569606.667,49255,9,PG,1,100,3624
4717619.082284,1569617.000,49255,9,PG,1,100,3636
4717619.092617,1569627.333,49255,9,PG,1,100,3641
4717619.102951,1569637.667,49255,9,PG,1,100,3639
4717619.113284,1569648.000,49255,9,PG,1,100,3618
4717619.123884,1569658.600,49271,10,PG,1,100,3638
4717619.134485,1569669.200,49271,10,PG,1,100,3641
4717619.145085,1569679.800,49271,10,PG,1,100,3654
4717619.155685,1569690.400,49271,10,PG,1,100,3633
4717619.166285,1569701.000,49271,10,PG,1,100,3640
4717619.176885,1569711.600,49271,10,PG,1,100,3633
4717619.187485,1569722.200,49271,10,PG,1,100,3599
4717619.198085,1569732.800,49271,10,PG,1,100,3654
4717619.208685,1569743.400,49271,10,PG,1,100,3635
4717619.219285,1569754.000,49271,10,PG,1,100,3585
4717619.228686,1569763.400,49288,10,PG,1,100,3627
4717619.238086,1569772.800,49288,10,PG,1,100,3637
4717619.247486,1569782.200,49288,10,PG,1,100,3634
4717619.256886,1569791.600,49288,10,PG,1,100,3620
4717619.266286,1569801.000,49288,10,PG,1,100,3671
4717619.275686,1569810.400,49288,10,PG,1,100,3666
4717619.285086,1569819.800,49288,10,PG,1,100,3646
4717619.294486,1569829.200,49288,10,PG,1,100,3635
4717619.303886,1569838.600,49288,10,PG,1,100,3638
4717619.313286,1569848.000,49288,10,PG,1,100,3655
4717619.323887,1569858.600,49302,10,PG,1,100,3642
4717619.334487,1569869.200,49302,10,PG,1,100,3659
4717619.345087,1569879.800,49302,10,PG,1,100,3622
4717619.355687,1569890.400,49302,10,PG,1,100,3669
4717619.366287,1569901.000,49302,10,PG,1,100,3652
4717619.376887,1569911.600,49302,10,PG,1,100,3617
4717619.387487,1569922.200,49302,10,PG,1,100,3626
4717619.398087,1569932.800,49302,10,PG,1,100,3644
4717619.408687,1569943.400,49302,10,PG,1,100,3637
4717619.419288,1569954.000,49302,10,PG,1,100,3634
4717619.429015,1569963.727,49319,11,PG,1,100,3625
4717619.438742,1569973.455,49319,11,PG,1,100,3639
4717619.448470,1569983.182,49319,11,PG,1,100,3640
4717619.458197,1569992.909,49319,11,PG,1,100,3634
4717619.467924,1570002.636,49319,11,PG,1,100,3658
4717619.477652,1570012.364,49319,11,PG,1,100,3656
4717619.487379,1570022.091,49319,11,PG,1,100,3646
4717619.497107,1570031.818,49319,11,PG,1,100,3632
4717619.506834,1570041.545,49319,11,PG,1,100,3628
4717619.516561,1570051.273,49319,11,PG,1,100,3619
4717619.526289,1570061.000,49319,11,PG,1,100,3646
4717619.536733,1570071.444,49335,9,PG,1,100,3635
4717619.547178,1570081.889,49335,9,PG,1,100,3619
4717619.557622,1570092.333,49335,9,PG,1,100,3626
4717619.568067,1570102.778,49335,9,PG,1,100,3616
4717619.578512,1570113.222,49335,9,PG,1,100,3631
4717619.588956,1570123.667,49335,9,PG,1,100,3623
4717619.599401,1570134.111,49335,9,PG,1,100,3622
4717619.609845,1570144.556,49335,9,PG,1,100,3617
4717619.620290,1570155.000,49335,9,PG,1,100,3612
4717619.629926,1570164.636,49353,11,PG,1,100,3623
4717619.639563,1570174.273,49353,11,PG,1,100,3597
4717619.649199,1570183.909,49353,11,PG,1,100,3660
4717619.658836,1570193.545,49353,11,PG,1,100,3632
4717619.668472,1570203.182,49353,11,PG,1,100,3619
4717619.678109,1570212.818,49353,11,PG,1,100,3624
4717619.687745,1570222.455,49353,11,PG,1,100,3612
4717619.697381,1570232.091,49353,11,PG,1,100,3632
4717619.707018,1570241.727,49353,11,PG,1,100,3633
4717619.716654,1570251.364,49353,11,PG,1,100,3611
4717619.726291,1570261.000,49353,11,PG,1,100,3625
4717619.736624,1570271.333,49368,9,PG,1,100,3647
4717619.746958,1570281.667,49368,9,PG,1,100,3669
4717619.757291,1570292.000,49368,9,PG,1,100,3619
4717619.767625,1570302.333,49368,9,PG,1,100,3620
4717619.777958,1570312.667,49368,9,PG,1,100,3631
4717619.788292,1570323.000,49368,9,PG,1,100,3618
4717619.798625,1570333.333,49368,9,PG,1,100,3624
4717619.808958,1570343.667,49368,9,PG,1,100,3650
4717619.819292,1570354.000,49368,9,PG,1,100,3626
4717619.829992,1570364.700,49385,10,PG,1,100,3656
4717619.840692,1570375.400,49385,10,PG,1,100,3668
4717619.851392,1570386.100,49385,10,PG,1,100,3632
4717619.862092,1570396.800,49385,10,PG,1,100,3626
4717619.872792,1570407.500,49385,10,PG,1,100,3644
4717619.883493,1570418.200,49385,10,PG,1,100,3619
4717619.894193,1570428.900,49385,10,PG,1,100,3633
4717619.904893,1570439.600,49385,10,PG,1,100,3634
4717619.915593,1570450.300,49385,10,PG,1,100,3642
4717619.926293,1570461.000,49385,10,PG,1,100,3641
4717619.936020,1570470.727,49400,11,PG,1,100,3660
4717619.945748,1570480.455,49400,11,PG,1,100,3624
4717619.955475,1570490.182,49400,11,PG,1,100,3636
4717619.965203,1570499.909,49400,11,PG,1,100,3625
4717619.974930,1570509.636,49400,11,PG,1,100,3637
4717619.984657,1570519.364,49400,11,PG,1,100,3645
4717619.994385,1570529.091,49400,11,PG,1,100,3637
4717620.004112,1570538.818,49400,11,PG,1,100,3635
4717620.013839,1570548.545,49400,11,PG,1,100,3629
4717620.023567,1570558.273,49400,11,PG,1,100,3597
4717620.033294,1570568.000,49400,11,PG,1,100,3644
4717620.043628,1570578.333,49417,9,PG,1,100,3638
4717620.053961,1570588.667,49417,9,PG,1,100,3650
4717620.064295,1570599.000,49417,9,PG,1,100,3632
4717620.074628,1570609.333,49417,9,PG,1,100,3640
4717620.084961,1570619.667,49417,9,PG,1,100,3665
4717620.095295,1570630.000,49417,9,PG,1,100,3636
4717620.105628,1570640.333,49417,9,PG,1,100,3683
4717620.115962,1570650.667,49417,9,PG,1,100,3648
4717620.126295,1570661.000,49417,9,PG,1,100,3663
4717620.136023,1570670.727,49433,11,PG,1,100,3642
4717620.145750,1570680.455,49433,11,PG,1,100,3616
4717620.155477,1570690.182,49433,11,PG,1,100,3631
4717620.165205,1570699.909,49433,11,PG,1,100,3680
4717620.174932,1570709.636,49433,11,PG,1,100,3623
4717620.184659,1570719.364,49433,11,PG,1,100,3641
4717620.194387,1570729.091,49433,11,PG,1,100,3646
4717620.204114,1570738.818,49433,11,PG,1,100,3636
4717620.213842,1570748.545,49433,11,PG,1,100,3642
4717620.223569,1570758.273,49433,11,PG,1,100,3668
4717620.233296,1570768.000,49433,11,PG,1,100,3637
4717620.243896,1570778.600,49448,10,PG,1,100,3658
4717620.254497,1570789.200,49448,10,PG,1,100,3626
4717620.265097,1570799.800,49448,10,PG,1,100,3616
4717620.275697,1570810.400,49448,10,PG,1,100,3630
4717620.286297,1570821.000,49448,10,PG,1,100,3647
4717620.296897,1570831.600,49448,10,PG,1,100,3643
4717620.307497,1570842.200,49448,10,PG,1,100,3640
4717620.318097,1570852.800,49448,10,PG,1,100,3657
4717620.328697,1570863.400,49448,10,PG,1,100,3638
4717620.339297,1570874.000,49448,10,PG,1,100,3625
4717620.348698,1570883.400,49466,10,PG,1,100,3641
4717620.358098,1570892.800,49466,10,PG,1,100,3624
4717620.367498,1570902.200,49466,10,PG,1,100,3631
4717620.376898,1570911.600,49466,10,PG,1,100,3619
4717620.386298,1570921.000,49466,10,PG,1,100,3627
4717620.395698,1570930.400,49466,10,PG,1,100,3644
4717620.405098,1570939.800,49466,10,PG,1,100,3641
4717620.414498,1570949.200,49466,10,PG,1,100,3677
4717620.423898,1570958.600,49466,10,PG,1,100,3616
4717620.433298,1570968.000,49466,10,PG,1,100,3667
4717620.443899,1570978.600,49483,10,PG,1,100,3640
4717620.454499,1570989.200,49483,10,PG,1,100,3651
4717620.465099,1570999.800,49483,10,PG,1,100,3627
4717620.475699,1571010.400,49483,10,PG,1,100,3668
4717620.486299,1571021.000,49483,10,PG,1,100,3640
4717620.496899,1571031.600,49483,10,PG,1,100,3633
4717620.507499,1571042.200,49483,10,PG,1,100,3663
4717620.518099,1571052.800,49483,10,PG,1,100,3626
4717620.528699,1571063.400,49483,10,PG,1,100,3646
4717620.539300,1571074.000,49483,10,PG,1,100,3624
4717620.548700,1571083.400,49499,10,PG,1,100,3631
4717620.558100,1571092.800,49499,10,PG,1,100,3647
4717620.567500,1571102.200,49499,10,PG,1,100,3642
4717620.576900,1571111.600,49499,10,PG,1,100,3618
4717620.586300,1571121.000,49499,10,PG,1,100,3632
4717620.595700,1571130.400,49499,10,PG,1,100,3669
4717620.605100,1571139.800,49499,10,PG,1,100,3649
4717620.614500,1571149.200,49499,10,PG,1,100,3658
4717620.623901,1571158.600,49499,10,PG,1,100,3624
4717620.633301,1571168.000,49499,10,PG,1,100,3656
4717620.643901,1571178.600,49514,10,PG,1,100,3636
4717620.654501,1571189.200,49514,10,PG,1,100,3655
4717620.665101,1571199.800,49514,10,PG,1,100,3628
4717620.675701,1571210.400,49514,10,PG,1,100,3642
4717620.686301,1571221.000,49514,10,PG,1,100,3649
4717620.696901,1571231.600,49514,10,PG,1,100,3672
4717620.707501,1571242.200,49514,10,PG,1,100,3647
4717620.718102,1571252.800,49514,10,PG,1,100,3644
4717620.728702,1571263.400,49514,10,PG,1,100,3634
4717620.739302,1571274.000,49514,10,PG,1,100,3643
4717620.749746,1571284.444,49530,9,PG,1,100,3638
4717620.760191,1571294.889,49530,9,PG,1,100,3648
4717620.770635,1571305.333,49530,9,PG,1,100,3633
4717620.781080,1571315.778,49530,9,PG,1,100,3651
4717620.791525,1571326.222,49530,9,PG,1,100,3633
4717620.801969,1571336.667,49530,9,PG,1,100,3635
4717620.812414,1571347.111,49530,9,PG,1,100,3649
4717620.822858,1571357.556,49530,9,PG,1,100,3639
4717620.833303,1571368.000,49530,9,PG,1,100,3647
4717620.842939,1571377.636,49549,11,PG,1,100,3639
4717620.852576,1571387.273,49549,11,PG,1,100,3650
4717620.862212,1571396.909,49549,11,PG,1,100,3645
4717620.871849,1571406.545,49549,11,PG,1,100,3665
4717620.881485,1571416.182,49549,11,PG,1,100,3631
4717620.891122,1571425.818,49549,11,PG,1,100,3640
4717620.900758,1571435.455,49549,11,PG,1,100,3651
4717620.910395,1571445.091,49549,11,PG,1,100,3628
4717620.920031,1571454.727,49549,11,PG,1,100,3667
4717620.929667,1571464.364,49549,11,PG,1,100,3629
4717620.939304,1571474.000,49549,11,PG,1,100,3637
4717620.949031,1571483.727,49564,11,PG,1,100,3639
4717620.958759,1571493.455,49564,11,PG,1,100,3655
4717620.968486,1571503.182,49564,11,PG,1,100,3658
4717620.978213,1571512.909,49564,11,PG,1,100,3635
4717620.987941,1571522.636,49564,11,PG,1,100,3651
4717620.997668,1571532.364,49564,11,PG,1,100,3628
4717621.007396,1571542.091,49564,11,PG,1,100,3613
4717621.017123,1571551.818,49564,11,PG,1,100,3642
4717621.026850,1571561.545,49564,11,PG,1,100,3618
4717621.036578,1571571.273,49564,11,PG,1,100,3657
4717621.046305,1571581.000,49564,11,PG,1,100,3636
4717621.056639,1571591.333,49580,9,PG,1,100,3634
4717621.066972,1571601.667,49580,9,PG,1,100,3635
4717621.077305,1571612.000,49580,9,PG,1,100,3686
4717621.087639,1571622.333,49580,9,PG,1,100,3625
4717621.097972,1571632.667,49580,9,PG,1,100,3635
4717621.108306,1571643.000,49580,9,PG,1,100,3634
4717621.118639,1571653.333,49580,9,PG,1,100,3644
4717621.128973,1571663.667,49580,9,PG,1,100,3620
4717621.139306,1571674.000,49580,9,PG,1,100,3636
4717621.150006,1571684.700,49596,10,PG,1,100,3643
4717621.160706,1571695.400,49596,10,PG,1,100,3628
4717621.171406,1571706.100,49596,10,PG,1,100,3672
4717621.182107,1571716.800,49596,10,PG,1,100,3633
4717621.192807,1571727.500,49596,10,PG,1,100,3642
4717621.203507,1571738.200,49596,10,PG,1,100,3656
4717621.214207,1571748.900,49596,10,PG,1,100,3660
4717621.224907,1571759.600,49596,10,PG,1,100,3599
4717621.235607,1571770.300,49596,10,PG,1,100,3645
4717621.246307,1571781.000,49596,10,PG,1,100,3660
4717621.256035,1571790.727,49612,11,PG,1,100,3668
4717621.265762,1571800.455,49612,11,PG,1,100,3629
4717621.275489,1571810.182,49612,11,PG,1,100,3640
4717621.285217,1571819.909,49612,11,PG,1,100,3620
4717621.294944,1571829.636,49612,11,PG,1,100,3621
4717621.304671,1571839.364,49612,11,PG,1,100,3629
4717621.314399,1571849.091,49612,11,PG,1,100,3633
4717621.324126,1571858.818,49612,11,PG,1,100,3651
4717621.333854,1571868.545,49612,11,PG,1,100,3656
4717621.343581,1571878.273,49612,11,PG,1,100,3640
4717621.353308,1571888.000,49612,11,PG,1,100,3633
4717621.363642,1571898.333,49628,9,PG,1,100,3640
4717621.373975,1571908.667,49628,9,PG,1,100,3651
4717621.384309,1571919.000,49628,9,PG,1,100,3655
4717621.394642,1571929.333,49628,9,PG,1,100,3639
4717621.404976,1571939.667,49628,9,PG,1,100,3664
4717621.415309,1571950.000,49628,9,PG,1,100,3693
4717621.425642,1571960.333,49628,9,PG,1,100,3634
4717621.435976,1571970.667,49628,9,PG,1,100,3645
4717621.446309,1571981.000,49628,9,PG,1,100,3658
4717621.456037,1571990.727,49646,11,PG,1,100,3633
4717621.465764,1572000.455,49646,11,PG,1,100,3664
4717621.475491,1572010.182,49646,11,PG,1,100,3639
4717621.485219,1572019.909,49646,11,PG,1,100,3653
4717621.494946,1572029.636,49646,11,PG,1,100,3656
4717621.504674,1572039.364,49646,11,PG,1,100,3659
4717621.514401,1572049.091,49646,11,PG,1,100,3631
4717621.524128,1572058.818,49646,11,PG,1,100,3661
4717621.533856,1572068.545,49646,11,PG,1,100,3641
4717621.543583,1572078.273,49646,11,PG,1,100,3645
4717621.553311,1572088.000,49646,11,PG,1,100,3645
4717621.563911,1572098.600,49661,10,PG,1,100,3645
4717621.574511,1572109.200,49661,10,PG,1,100,3640
4717621.585111,1572119.800,49661,10,PG,1,100,3663
4717621.595711,1572130.400,49661,10,PG,1,100,3647
4717621.606311,1572141.000,49661,10,PG,1,100,3643
4717621.616911,1572151.600,49661,10,PG,1,100,3614
4717621.627511,1572162.200,49661,10,PG,1,100,3653
4717621.638111,1572172.800,49661,10,PG,1,100,3667
4717621.648712,1572183.400,49661,10,PG,1,100,3627
4717621.659312,1572194.000,49661,10,PG,1,100,3640
4717621.668712,1572203.400,49678,10,PG,1,100,3653
4717621.678112,1572212.800,49678,10,PG,1,100,3651
4717621.687512,1572222.200,49678,10,PG,1,100,3634
4717621.696912,1572231.600,49678,10,PG,1,100,3624
4717621.706312,1572241.000,49678,10,PG,1,100,3663
4717621.715712,1572250.400,49678,10,PG,1,100,3628
4717621.725112,1572259.800,49678,10,PG,1,100,3629
4717621.734512,1572269.200,49678,10,PG,1,100,3625
4717621.743913,1572278.600,49678,10,PG,1,100,3652
4717621.753313,1572288.000,49678,10,PG,1,100,3646
4717621.763913,1572298.600,49696,10,PG,1,100,3638
4717621.774513,1572309.200,49696,10,PG,1,100,3659
4717621.785113,1572319.800,49696,10,PG,1,100,3642
4717621.795713,1572330.400,49696,10,PG,1,100,3664
4717621.806313,1572341.000,49696,10,PG,1,100,3628
4717621.816913,1572351.600,49696,10,PG,1,100,3635
4717621.827513,1572362.200,49696,10,PG,1,100,3666
4717621.838114,1572372.800,49696,10,PG,1,100,3639
4717621.848714,1572383.400,49696,10,PG,1,100,3642
4717621.859314,1572394.000,49696,10,PG,1,100,3645
4717621.869041,1572403.727,49711,11,PG,1,100,3607
4717621.878769,1572413.455,49711,11,PG,1,100,3604
4717621.888496,1572423.182,49711,11,PG,1,100,3662
4717621.898223,1572432.909,49711,11,PG,1,100,3646
4717621.907951,1572442.636,49711,11,PG,1,100,3650
4717621.917678,1572452.364,49711,11,PG,1,100,3658
4717621.927405,1572462.091,49711,11,PG,1,100,3660
4717621.937133,1572471.818,49711,11,PG,1,100,3640
4717621.946860,1572481.545,49711,11,PG,1,100,3632
4717621.956588,1572491.273,49711,11,PG,1,100,3616
4717621.966315,1572501.000,49711,11,PG,1,100,3660
4717621.976648,1572511.333,49727,9,PG,1,100,3628
4717621.986982,1572521.667,49727,9,PG,1,100,3668
4717621.997315,1572532.000,49727,9,PG,1,100,3623
4717622.007649,1572542.333,49727,9,PG,1,100,3647
4717622.017982,1572552.667,49727,9,PG,1,100,3616
4717622.028316,1572563.000,49727,9,PG,1,100,3613
4717622.038649,1572573.333,49727,9,PG,1,100,3621
4717622.048982,1572583.667,49727,9,PG,1,100,3640
4717622.059316,1572594.000,49727,9,PG,1,100,3636
4717622.069043,1572603.727,49744,11,PG,1,100,3651
4717622.078771,1572613.455,49744,11,PG,1,100,3620
4717622.088498,1572623.182,49744,11,PG,1,100,3657
4717622.098225,1572632.909,49744,11,PG,1,100,3638
4717622.107953,1572642.636,49744,11,PG,1,100,3632
4717622.117680,1572652.364,49744,11,PG,1,100,3661
4717622.127408,1572662.091,49744,11,PG,1,100,3627
4717622.137135,1572671.818,49744,11,PG,1,100,3642
4717622.146862,1572681.545,49744,11,PG,1,100,3603
4717622.156590,1572691.273,49744,11,PG,1,100,3629
4717622.166317,1572701.000,49744,11,PG,1,100,3662
4717622.176651,1572711.333,49760,9,PG,1,100,3647
4717622.186984,1572721.667,49760,9,PG,1,100,3660
4717622.197317,1572732.000,49760,9,PG,1,100,3625
4717622.207651,1572742.333,49760,9,PG,1,100,3639
4717622.217984,1572752.667,49760,9,PG,1,100,3636
4717622.228318,1572763.000,49760,9,PG,1,100,3656
4717622.238651,1572773.333,49760,9,PG,1,100,3625
4717622.248985,1572783.667,49760,9,PG,1,100,3618
4717622.259318,1572794.000,49760,9,PG,1,100,3630
4717622.269818,1572804.500,49781,14,PG,1,100,3649
4717622.280318,1572815.000,49781,14,PG,1,100,3643
4717622.290818,1572825.500,49781,14,PG,1,100,3625
4717622.301319,1572836.000,49781,14,PG,1,100,3641
4717622.311819,1572846.500,49781,14,PG,1,100,3638
4717622.322319,1572857.000,49781,14,PG,1,100,3636
4717622.332819,1572867.500,49781,14,PG,1,100,3639
4717622.343319,1572878.000,49781,14,PG,1,100,3621
4717622.353819,1572888.500,49781,14,PG,1,100,3628
4717622.364319,1572899.000,49781,14,PG,1,100,3617
4717622.374819,1572909.500,49781,14,PG,1,100,3609
4717622.385319,1572920.000,49781,14,PG,1,100,3634
4717622.395820,1572930.500,49781,14,PG,1,100,3621
4717622.406320,1572941.000,49781,14,PG,1,100,3631
4717622.415956,1572950.636,49800,11,PG,1,100,3652
4717622.425593,1572960.273,49800,11,PG,1,100,3583
4717622.435229,1572969.909,49800,11,PG,1,100,3624
4717622.444866,1572979.545,49800,11,PG,1,100,3650
4717622.454502,1572989.182,49800,11,PG,1,100,3654
4717622.464138,1572998.818,49800,11,PG,1,100,3633
4717622.473775,1573008.455,49800,11,PG,1,100,3631
4717622.483411,1573018.091,49800,11,PG,1,100,3621
4717622.493048,1573027.727,49800,11,PG,1,100,3619
4717622.502684,1573037.364,49800,11,PG,1,100,3638
4717622.512321,1573047.000,49800,11,PG,1,100,3633
4717622.522139,1573056.818,49815,11,PG,1,100,3626
4717622.531957,1573066.636,49815,11,PG,1,100,3657
4717622.541776,1573076.455,49815,11,PG,1,100,3639
4717622.551594,1573086.273,49815,11,PG,1,100,3613
4717622.561412,1573096.091,49815,11,PG,1,100,3626
4717622.571231,1573105.909,49815,11,PG,1,100,3618
4717622.581049,1573115.727,49815,11,PG,1,100,3639
4717622.590867,1573125.545,49815,11,PG,1,100,3628
4717622.600685,1573135.364,49815,11,PG,1,100,3620
4717622.610504,1573145.182,49815,11,PG,1,100,3647
4717622.620322,1573155.000,49815,11,PG,1,100,3633
4717622.630655,1573165.333,49830,9,PG,1,100,3632
4717622.640989,1573175.667,49830,9,PG,1,100,3607
4717622.651322,1573186.000,49830,9,PG,1,100,3639
4717622.661656,1573196.333,49830,9,PG,1,100,3622
4717622.671989,1573206.667,49830,9,PG,1,100,3627
4717622.682323,1573217.000,49830,9,PG,1,100,3637
4717622.692656,1573227.333,49830,9,PG,1,100,3642
4717622.702990,1573237.667,49830,9,PG,1,100,3636
4717622.713323,1573248.000,49830,9,PG,1,100,3615
